u_1,u_2,u_3
-0.018799384123635018,0.03088216964354226,0.08435298941402875
0.06095202612507722,-0.009154548207035845,0.011439404254597496
0.014889069817214592,-2.1393150006902882e-05,0.04503998468031885
0.05270233312365934,-0.011859958517277792,0.05340008668192314
0.020554484972956047,0.005491124849319019,0.007263478824153001
0.20933978748154625,0.09072867529288266,0.06129978384088854
0.14199725901801297,-0.0014751376047995287,0.1340444847231037
0.18609997038999487,0.040595776671668096,0.11512776725309803
0.3505740308491262,0.07132470100468834,0.19362354068605253
0.08717187390866964,-0.03745367917642459,0.0490077252258981
0.3673812866760361,-0.08925634640190488,0.2128601331578727
0.09110387060430156,-0.0416200372391325,0.022220713312419812
0.2542529494753816,-0.032659369627066066,0.24670797518975005
-0.06574056092614755,0.0018717192327855662,0.14982606196747172
-0.010282709508291934,-0.03155866281531509,0.024415064791745142
-0.06982025003855521,-0.010942943939229986,0.05278486161879089
-0.004325147206820699,-0.025847779010501223,0.07150508779875578
-0.03856578413459754,0.012208457350871825,0.09933261414651413
-0.026957884466942774,0.007921779896334587,0.0809726428527088
-0.06023199528198882,0.011878802339941487,0.1285928496364805
-0.03075649723610111,0.011955367517505623,0.08065322404080451
-0.06065599201065533,-0.11721394772077164,0.013668128766502098
-0.03328203981189294,-0.05077168599818116,0.11565833249872955
-0.07496029504734945,0.011421485014383118,0.11104052870926731
-0.11740834833639147,-0.255163759945749,0.1136320625317736
-0.004695131288059135,-0.08228525007124321,0.009779368533249445
0.0578259671546594,-0.023854748046289308,0.07445466790133975
0.013708945838484966,-0.01056659769786044,0.05443717025295632
0.06131486902569079,-0.11927162070685061,0.03771729802165736
-0.08204858604778405,-0.04309111365824275,-0.09819548235263287
-0.15246534349733545,-0.44440365752190036,-0.08088302673153247
-0.05219488355436212,-0.11918803538293192,-0.05602421633101689
-0.1653917046431438,-0.35123184963942317,-0.15492711968095402
-0.04382982606048087,0.07655647320283643,0.05292858519320957
-0.1348839283887109,0.2585803479153484,0.1321093248114622
-0.0900526753397468,0.16333341233666,0.030821072855635546
-0.0326304752976261,0.11843354100886827,0.08463595495729447
-0.02488470670053224,-0.004143711698941721,-0.11168592145154599
-0.17756682269808163,-0.16486388675383767,-0.08393459489936765
-0.0941009896274398,-0.029686011947705506,-0.09060094925244169
-0.02246382461039959,-0.01408067273479149,-0.09833570118121684
-0.020090397392930556,0.039792253716831316,-0.029055130423004533
-0.022150343893839554,0.07915874127737849,-0.025761902851351902
-0.03727636571430368,0.07035047028545176,-0.022887775871028714
-0.010290812773833593,0.03957432683383753,-0.025538365314599625
-0.03917067572786686,0.04144291779037108,-0.08633956048744328
-0.17593567138504795,0.2668669772340162,-0.060545026294203955
-0.09924327991691337,0.15681400810654036,-0.08478331563137911
-0.026152087769829104,0.019831355499236147,-0.07079577691619378
-0.05842081052654429,0.0232222543151155,-0.06113092263510383
-0.017402379257620816,0.0015959298692381607,-0.035082357251489026
-0.02408769745072654,-0.0055186059999995304,-0.0714430479241186
-0.04241145865031597,-0.002567400321036673,-0.034029953750534435
0.14036308779624546,0.1189799512010876,-0.08717184475125296
0.029457442119626896,0.019475188820636574,-0.0439762150921096
0.03073080587224714,0.026778115528128622,-0.07492621302426643
0.27965608706465966,0.20952194061590523,-0.02932819436602855
